	 3.00 	 1.00 	 0.00 	 1.899900e+01
	 3.00 	 0.99 	 0.00 	 1.899688e+01
	 3.00 	 0.97 	 0.00 	 1.899481e+01
	 3.01 	 0.96 	 0.01 	 1.899279e+01
	 3.01 	 0.95 	 0.01 	 1.899082e+01
	 3.01 	 0.94 	 0.01 	 1.898889e+01
	 3.01 	 0.92 	 0.01 	 1.898702e+01
	 3.01 	 0.91 	 0.01 	 1.898520e+01
	 3.02 	 0.90 	 0.02 	 1.898342e+01
	 3.02 	 0.88 	 0.02 	 1.898169e+01
	 3.02 	 0.87 	 0.02 	 1.898000e+01
	 3.02 	 0.86 	 0.02 	 1.897836e+01
	 3.02 	 0.84 	 0.02 	 1.897676e+01
	 3.02 	 0.83 	 0.03 	 1.897521e+01
	 3.03 	 0.82 	 0.03 	 1.897370e+01
	 3.03 	 0.81 	 0.03 	 1.897223e+01
	 3.03 	 0.79 	 0.03 	 1.897081e+01
	 3.03 	 0.78 	 0.03 	 1.896942e+01
	 3.03 	 0.77 	 0.04 	 1.896808e+01
	 3.03 	 0.75 	 0.04 	 1.896677e+01
	 3.03 	 0.74 	 0.04 	 1.896551e+01
	 3.04 	 0.73 	 0.04 	 1.896428e+01
	 3.04 	 0.72 	 0.04 	 1.896309e+01
	 3.04 	 0.70 	 0.05 	 1.896193e+01
	 3.04 	 0.69 	 0.05 	 1.896082e+01
	 3.04 	 0.68 	 0.05 	 1.895973e+01
	 3.04 	 0.66 	 0.05 	 1.895869e+01
	 3.04 	 0.65 	 0.05 	 1.895767e+01
	 3.05 	 0.64 	 0.06 	 1.895669e+01
	 3.05 	 0.63 	 0.06 	 1.895575e+01
	 3.05 	 0.61 	 0.06 	 1.895483e+01
	 3.05 	 0.60 	 0.06 	 1.895395e+01
	 3.05 	 0.59 	 0.06 	 1.895310e+01
	 3.05 	 0.57 	 0.07 	 1.895228e+01
	 3.05 	 0.56 	 0.07 	 1.895148e+01
	 3.05 	 0.55 	 0.07 	 1.895072e+01
	 3.05 	 0.54 	 0.07 	 1.894998e+01
	 3.06 	 0.52 	 0.07 	 1.894927e+01
	 3.06 	 0.51 	 0.08 	 1.894859e+01
	 3.06 	 0.50 	 0.08 	 1.894794e+01
	 3.06 	 0.48 	 0.08 	 1.894731e+01
	 3.06 	 0.47 	 0.08 	 1.894670e+01
	 3.06 	 0.46 	 0.08 	 1.894612e+01
	 3.06 	 0.45 	 0.09 	 1.894556e+01
	 3.06 	 0.43 	 0.09 	 1.894503e+01
	 3.06 	 0.42 	 0.09 	 1.894451e+01
	 3.06 	 0.41 	 0.09 	 1.894402e+01
	 3.06 	 0.40 	 0.09 	 1.894355e+01
	 3.07 	 0.38 	 0.10 	 1.894310e+01
	 3.07 	 0.37 	 0.10 	 1.894267e+01
	 3.07 	 0.36 	 0.10 	 1.894226e+01
	 3.07 	 0.35 	 0.10 	 1.894187e+01
	 3.07 	 0.33 	 0.10 	 1.894149e+01
	 3.07 	 0.32 	 0.11 	 1.894113e+01
	 3.07 	 0.31 	 0.11 	 1.894079e+01
	 3.07 	 0.30 	 0.11 	 1.894046e+01
	 3.07 	 0.28 	 0.11 	 1.894015e+01
	 3.07 	 0.27 	 0.11 	 1.893986e+01
	 3.07 	 0.26 	 0.12 	 1.893957e+01
	 3.07 	 0.24 	 0.12 	 1.893930e+01
	 3.07 	 0.23 	 0.12 	 1.893904e+01
	 3.07 	 0.22 	 0.12 	 1.893880e+01
	 3.07 	 0.21 	 0.12 	 1.893856e+01
	 3.07 	 0.19 	 0.13 	 1.893834e+01
	 3.07 	 0.18 	 0.13 	 1.893812e+01
	 3.07 	 0.17 	 0.13 	 1.893792e+01
	 3.08 	 0.16 	 0.13 	 1.893772e+01
	 3.08 	 0.14 	 0.13 	 1.893753e+01
	 3.08 	 0.13 	 0.14 	 1.893735e+01
	 3.08 	 0.12 	 0.14 	 1.893718e+01
	 3.08 	 0.11 	 0.14 	 1.893701e+01
	 3.08 	 0.10 	 0.14 	 1.893685e+01
	 3.08 	 0.08 	 0.14 	 1.893669e+01
	 3.08 	 0.07 	 0.15 	 1.893654e+01
	 3.08 	 0.06 	 0.15 	 1.893639e+01
	 3.08 	 0.05 	 0.15 	 1.893625e+01
	 3.08 	 0.03 	 0.15 	 1.893610e+01
	 3.08 	 0.02 	 0.15 	 1.893596e+01
	 3.08 	 0.01 	 0.16 	 1.893582e+01
	 3.08 	 -0.00 	 0.16 	 1.893568e+01
	 3.08 	 -0.02 	 0.16 	 1.893554e+01
	 3.08 	 -0.03 	 0.16 	 1.893540e+01
	 3.08 	 -0.04 	 0.16 	 1.893526e+01
	 3.08 	 -0.05 	 0.17 	 1.893512e+01
	 3.08 	 -0.07 	 0.17 	 1.893497e+01
	 3.08 	 -0.08 	 0.17 	 1.893483e+01
	 3.08 	 -0.09 	 0.17 	 1.893468e+01
	 3.08 	 -0.10 	 0.17 	 1.893452e+01
	 3.08 	 -0.11 	 0.18 	 1.893436e+01
	 3.08 	 -0.13 	 0.18 	 1.893420e+01
	 3.08 	 -0.14 	 0.18 	 1.893403e+01
	 3.07 	 -0.15 	 0.18 	 1.893385e+01
	 3.07 	 -0.16 	 0.18 	 1.893366e+01
	 3.07 	 -0.17 	 0.19 	 1.893347e+01
	 3.07 	 -0.19 	 0.19 	 1.893327e+01
	 3.07 	 -0.20 	 0.19 	 1.893306e+01
	 3.07 	 -0.21 	 0.19 	 1.893285e+01
	 3.07 	 -0.22 	 0.19 	 1.893262e+01
	 3.07 	 -0.24 	 0.20 	 1.893238e+01
