0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000 
0.0400000000 	 1.0400000000 	 0.0400000000 	 0.9997577541
0.0800000000 	 1.0794462208 	 0.0799787008 	 0.9995653172
0.1200000000 	 1.1177069455 	 0.1198695654 	 0.9994547822
0.1600000000 	 1.1540817854 	 0.1595581765 	 0.9994567933
0.2000000000 	 1.1878170938 	 0.1988818578 	 0.9995940002
0.2400000000 	 1.2181279659 	 0.2376321694 	 0.9998736289
0.2800000000 	 1.2442266116 	 0.2755607607 	 1.0002810043
0.3200000000 	 1.2653560464 	 0.3123888133 	 1.0007764008
0.3600000000 	 1.2808271110 	 0.3478199378 	 1.0012974092
0.4000000000 	 1.2900559629 	 0.3815559341 	 1.0017678094
0.4400000000 	 1.2925985739 	 0.4133143612 	 1.0021118748
0.4800000000 	 1.2881786093 	 0.4428464727 	 1.0022708003
0.5200000000 	 1.2767054678 	 0.4699538625 	 1.0022165552
0.5600000000 	 1.2582802383 	 0.4945021965 	 1.0019587659
0.6000000000 	 1.2331887281 	 0.5164306924 	 1.0015423333
0.6400000000 	 1.2018823010 	 0.5357565261 	 1.0010365871
0.6800000000 	 1.1649487101 	 0.5525739695 	 1.0005195232
0.7200000000 	 1.1230761579 	 0.5670486992 	 1.0000619120
0.7600000000 	 1.0770143033 	 0.5794082218 	 0.9997154467
0.8000000000 	 1.0275358236 	 0.5899296811 	 0.9995071541
0.8400000000 	 0.9754015541 	 0.5989263961 	 0.9994400274
0.8800000000 	 0.9213313325 	 0.6067343774 	 0.9994981576
0.9200000000 	 0.8659816954 	 0.6136998112 	 0.9996539650
0.9600000000 	 0.8099306728 	 0.6201681904 	 0.9998753622
1.0000000000 	 0.7536692170 	 0.6264754398 	 1.0001314278
1.0400000000 	 0.6975983430 	 0.6329411073 	 1.0003960134
1.0800000000 	 0.6420308208 	 0.6398634731 	 1.0006493674
1.1200000000 	 0.5871962251 	 0.6475162914 	 1.0008782264
1.1600000000 	 0.5332482422 	 0.6561468001 	 1.0010749405
1.2000000000 	 0.4802733057 	 0.6659746149 	 1.0012361365
1.2400000000 	 0.4282998439 	 0.6771911321 	 1.0013612938
