0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000 
0.0200000000 	 1.0200000000 	 0.0200000000 	 0.9999687460
0.0400000000 	 1.0399334144 	 0.0399986944 	 0.9999396433
0.0600000000 	 1.0597286235 	 0.0599920730 	 0.9999136331
0.0800000000 	 1.0793091336 	 0.0799732974 	 0.9998917109
0.1000000000 	 1.0985938198 	 0.0999326022 	 0.9998748934
0.1200000000 	 1.1174972590 	 0.1198572272 	 0.9998641780
0.1400000000 	 1.1359301588 	 0.1397313844 	 0.9998604947
0.1600000000 	 1.1537998876 	 0.1595362657 	 0.9998646507
0.1800000000 	 1.1710111088 	 0.1792500949 	 0.9998772720
0.2000000000 	 1.1874665170 	 0.1988482297 	 0.9998987435
0.2200000000 	 1.2030676763 	 0.2183033154 	 0.9999291526
0.2400000000 	 1.2177159518 	 0.2375854951 	 0.9999682411
0.2600000000 	 1.2313135254 	 0.2566626750 	 1.0000153692
0.2800000000 	 1.2437644827 	 0.2755008470 	 1.0000694984
0.3000000000 	 1.2549759525 	 0.2940644656 	 1.0001291961
0.3200000000 	 1.2648592791 	 0.3123168752 	 1.0001926652
0.3400000000 	 1.2733312032 	 0.3302207838 	 1.0002578010
0.3600000000 	 1.2803150247 	 0.3477387735 	 1.0003222732
0.3800000000 	 1.2857417191 	 0.3648338413 	 1.0003836313
0.4000000000 	 1.2895509804 	 0.3814699565 	 1.0004394267
0.4200000000 	 1.2916921588 	 0.3976126260 	 1.0004873446
0.4400000000 	 1.2921250703 	 0.4132294515 	 1.0005253349
0.4600000000 	 1.2908206509 	 0.4282906681 	 1.0005517345
0.4800000000 	 1.2877614365 	 0.4427696485 	 1.0005653690
0.5000000000 	 1.2829418533 	 0.4566433633 	 1.0005656259
0.5200000000 	 1.2763683081 	 0.4698927823 	 1.0005524937
0.5400000000 	 1.2680590749 	 0.4825032108 	 1.0005265622
0.5600000000 	 1.2580439814 	 0.4944645504 	 1.0004889859
