0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000 
0.0100000000 	 1.0100000000 	 0.0100000000 	 0.9999960433
0.0200000000 	 1.0199918392 	 0.0199999192 	 0.9999921929
0.0300000000 	 1.0299670389 	 0.0299995121 	 0.9999884767
0.0400000000 	 1.0399168059 	 0.0399983643 	 0.9999849236
0.0500000000 	 1.0498320364 	 0.0499958881 	 0.9999815634
0.0600000000 	 1.0597033222 	 0.0599913191 	 0.9999784269
0.0700000000 	 1.0695209574 	 0.0699837129 	 0.9999755457
0.0800000000 	 1.0792749463 	 0.0799719420 	 0.9999729515
0.0900000000 	 1.0889550136 	 0.0899546937 	 0.9999706761
0.1000000000 	 1.0985506150 	 0.0999304679 	 0.9999687510
0.1100000000 	 1.1080509503 	 0.1098975762 	 0.9999672072
0.1200000000 	 1.1174449773 	 0.1198541408 	 0.9999660745
0.1300000000 	 1.1267214274 	 0.1297980943 	 0.9999653813
0.1400000000 	 1.1358688235 	 0.1397271809 	 0.9999651539
0.1500000000 	 1.1448754983 	 0.1496389568 	 0.9999654167
0.1600000000 	 1.1537296153 	 0.1595307930 	 0.9999661908
0.1700000000 	 1.1624191911 	 0.1693998773 	 0.9999674942
0.1800000000 	 1.1709321188 	 0.1792432187 	 0.9999693411
0.1900000000 	 1.1792561939 	 0.1890576510 	 0.9999717416
0.2000000000 	 1.1873791406 	 0.1988398385 	 0.9999747010
0.2100000000 	 1.1952886411 	 0.2085862821 	 0.9999782195
0.2200000000 	 1.2029723643 	 0.2182933259 	 0.9999822921
0.2300000000 	 1.2104179979 	 0.2279571657 	 0.9999869078
0.2400000000 	 1.2176132801 	 0.2375738569 	 0.9999920499
0.2500000000 	 1.2245460335 	 0.2471393250 	 0.9999976953
0.2600000000 	 1.2312041992 	 0.2566493754 	 1.0000038149
0.2700000000 	 1.2375758722 	 0.2660997054 	 1.0000103729
0.2800000000 	 1.2436493374 	 0.2754859156 	 1.0000173278
0.2900000000 	 1.2494131060 	 0.2848035236 	 1.0000246318
0.3000000000 	 1.2548559522 	 0.2940479775 	 1.0000322313
0.3100000000 	 1.2599669504 	 0.3032146700 	 1.0000400677
0.3200000000 	 1.2647355119 	 0.3122989542 	 1.0000480772
0.3300000000 	 1.2691514213 	 0.3212961585 	 1.0000561918
0.3400000000 	 1.2732048730 	 0.3302016038 	 1.0000643402
0.3500000000 	 1.2768865062 	 0.3390106190 	 1.0000724480
0.3600000000 	 1.2801874396 	 0.3477185594 	 1.0000804391
0.3700000000 	 1.2830993046 	 0.3563208227 	 1.0000882364
0.3800000000 	 1.2856142769 	 0.3648128677 	 1.0000957626
0.3900000000 	 1.2877251075 	 0.3731902312 	 1.0001029418
0.4000000000 	 1.2894251501 	 0.3814485460 	 1.0001096998
0.4100000000 	 1.2907083886 	 0.3895835583 	 1.0001159657
0.4200000000 	 1.2915694603 	 0.3975911451 	 1.0001216728
0.4300000000 	 1.2920036785 	 0.4054673311 	 1.0001267594
0.4400000000 	 1.2920070511 	 0.4132083055 	 1.0001311700
0.4500000000 	 1.2915762972 	 0.4208104381 	 1.0001348559
0.4600000000 	 1.2907088610 	 0.4282702946 	 1.0001377760
0.4700000000 	 1.2894029220 	 0.4355846514 	 1.0001398978
0.4800000000 	 1.2876574029 	 0.4427505097 	 1.0001411972
0.4900000000 	 1.2854719740 	 0.4497651086 	 1.0001416597
0.5000000000 	 1.2828470540 	 0.4566259370 	 1.0001412801
0.5100000000 	 1.2797838090 	 0.4633307447 	 1.0001400625
0.5200000000 	 1.2762841464 	 0.4698775526 	 1.0001380208
0.5300000000 	 1.2723507074 	 0.4762646611 	 1.0001351780
0.5400000000 	 1.2679868554 	 0.4824906580 	 1.0001315658
0.5500000000 	 1.2631966616 	 0.4885544245 	 1.0001272245
0.5600000000 	 1.2579848880 	 0.4944551406 	 1.0001222021
0.5700000000 	 1.2523569670 	 0.5001922887 	 1.0001165534
0.5800000000 	 1.2463189791 	 0.5057656557 	 1.0001103396
0.5900000000 	 1.2398776276 	 0.5111753347 	 1.0001036270
0.6000000000 	 1.2330402112 	 0.5164217245 	 1.0000964861
0.6100000000 	 1.2258145944 	 0.5215055284 	 1.0000889907
