0 	 1
0 	 2
0 	 3
0 	 4
0 	 5
0 	 6
0 	 7
0 	 8
20 	 9
26 	 10
51 	 11
53 	 12
102 	 13
131 	 14
177 	 15
194 	 16
249 	 17
264 	 18
329 	 19
375 	 20
437 	 21
497 	 22
532 	 23
552 	 24
664 	 25
668 	 26
725 	 27
795 	 28
818 	 29
919 	 30
962 	 31
1008 	 32
1131 	 33
1094 	 34
1144 	 35
1213 	 36
1280 	 37
1349 	 38
1439 	 39
1517 	 40
1493 	 41
1562 	 42
1645 	 43
1667 	 44
1727 	 45
1807 	 46
1791 	 47
1908 	 48
1958 	 49
1948 	 50
2021 	 51
2105 	 52
2141 	 53
2156 	 54
2223 	 55
2275 	 56
2319 	 57
2372 	 58
2412 	 59
2458 	 60
2564 	 61
2612 	 62
2633 	 63
2610 	 64
2665 	 65
2699 	 66
2679 	 67
2778 	 68
2801 	 69
2836 	 70
2891 	 71
2944 	 72
2973 	 73
2993 	 74
3024 	 75
3090 	 76
3122 	 77
3155 	 78
3163 	 79
3224 	 80
3278 	 81
3287 	 82
3318 	 83
3310 	 84
3380 	 85
3432 	 86
3426 	 87
3491 	 88
3485 	 89
3557 	 90
3553 	 91
3600 	 92
3660 	 93
3621 	 94
3646 	 95
3672 	 96
3703 	 97
3768 	 98
3764 	 99
3749 	 100
3809 	 101
3812 	 102
3831 	 103
3888 	 104
3895 	 105
3891 	 106
3956 	 107
3963 	 108
3964 	 109
3999 	 110
3962 	 111
4018 	 112
4019 	 113
4102 	 114
4073 	 115
4065 	 116
4092 	 117
4109 	 118
4109 	 119
4130 	 120
4183 	 121
4276 	 122
4167 	 123
4196 	 124
4263 	 125
4219 	 126
4257 	 127
4246 	 128
4329 	 129
4328 	 130
4308 	 131
4311 	 132
4340 	 133
4334 	 134
4395 	 135
4393 	 136
4397 	 137
4409 	 138
4437 	 139
4428 	 140
4442 	 141
4464 	 142
4458 	 143
4507 	 144
4497 	 145
4520 	 146
4521 	 147
4511 	 148
4533 	 149
4544 	 150
4560 	 151
4547 	 152
4574 	 153
4560 	 154
4581 	 155
4589 	 156
4642 	 157
4591 	 158
4625 	 159
4599 	 160
4626 	 161
4634 	 162
4613 	 163
4660 	 164
4682 	 165
4670 	 166
4680 	 167
4687 	 168
4675 	 169
4685 	 170
4671 	 171
4681 	 172
4723 	 173
4722 	 174
4726 	 175
4743 	 176
4708 	 177
4744 	 178
4753 	 179
4730 	 180
4754 	 181
4750 	 182
4767 	 183
4729 	 184
4778 	 185
4789 	 186
4785 	 187
4762 	 188
4778 	 189
4825 	 190
4800 	 191
4811 	 192
4799 	 193
4802 	 194
4811 	 195
4820 	 196
4796 	 197
4804 	 198
4837 	 199
4837 	 200
4846 	 201
4840 	 202
4845 	 203
4844 	 204
4856 	 205
4838 	 206
4838 	 207
4851 	 208
4862 	 209
4866 	 210
4843 	 211
4864 	 212
4881 	 213
4868 	 214
4882 	 215
4872 	 216
4865 	 217
4881 	 218
4880 	 219
4886 	 220
4875 	 221
4900 	 222
4898 	 223
4891 	 224
4910 	 225
4901 	 226
4904 	 227
4907 	 228
4898 	 229
4912 	 230
4915 	 231
4912 	 232
4895 	 233
4918 	 234
4924 	 235
4910 	 236
4926 	 237
4916 	 238
4924 	 239
4921 	 240
4920 	 241
4932 	 242
4925 	 243
4945 	 244
4922 	 245
4948 	 246
4947 	 247
4924 	 248
4941 	 249
4950 	 250
4939 	 251
4931 	 252
4937 	 253
4938 	 254
4948 	 255
4938 	 256
4948 	 257
4947 	 258
4953 	 259
4934 	 260
4950 	 261
4951 	 262
4947 	 263
4963 	 264
4956 	 265
4959 	 266
4959 	 267
4964 	 268
4957 	 269
4958 	 270
4949 	 271
4949 	 272
4951 	 273
4952 	 274
4969 	 275
4963 	 276
4965 	 277
4969 	 278
4954 	 279
4966 	 280
4967 	 281
4975 	 282
4962 	 283
4964 	 284
4966 	 285
4978 	 286
4962 	 287
4969 	 288
4970 	 289
4979 	 290
4971 	 291
4968 	 292
4979 	 293
4982 	 294
4980 	 295
4974 	 296
4976 	 297
4978 	 298
4977 	 299
4976 	 300
4970 	 301
4974 	 302
4979 	 303
4978 	 304
4983 	 305
4977 	 306
4983 	 307
4980 	 308
4980 	 309
4985 	 310
4978 	 311
4979 	 312
4988 	 313
4986 	 314
4976 	 315
4985 	 316
4986 	 317
4983 	 318
4985 	 319
4986 	 320
4984 	 321
4989 	 322
4983 	 323
4986 	 324
4987 	 325
4993 	 326
4986 	 327
4988 	 328
4993 	 329
4991 	 330
4991 	 331
4987 	 332
4988 	 333
4990 	 334
4989 	 335
4986 	 336
4991 	 337
4992 	 338
4987 	 339
4985 	 340
4987 	 341
4991 	 342
4989 	 343
4993 	 344
4995 	 345
4997 	 346
4990 	 347
4993 	 348
4992 	 349
4993 	 350
4998 	 351
4992 	 352
4997 	 353
4991 	 354
4995 	 355
4993 	 356
4993 	 357
4997 	 358
4994 	 359
4995 	 360
4993 	 361
4993 	 362
4998 	 363
4992 	 364
4990 	 365
4995 	 366
4996 	 367
4993 	 368
4991 	 369
4997 	 370
4990 	 371
4996 	 372
4993 	 373
4996 	 374
4993 	 375
4997 	 376
4995 	 377
4999 	 378
4995 	 379
4998 	 380
4993 	 381
4993 	 382
4996 	 383
4998 	 384
4998 	 385
4999 	 386
4996 	 387
4996 	 388
4999 	 389
4999 	 390
4997 	 391
4996 	 392
4999 	 393
4996 	 394
4998 	 395
4995 	 396
4996 	 397
4999 	 398
4996 	 399
4995 	 400
4997 	 401
4999 	 402
5000 	 403
4995 	 404
4997 	 405
4998 	 406
4997 	 407
4999 	 408
4998 	 409
4999 	 410
4997 	 411
4998 	 412
4995 	 413
4999 	 414
5000 	 415
4999 	 416
5000 	 417
4999 	 418
5000 	 419
4999 	 420
4994 	 421
4998 	 422
4999 	 423
4999 	 424
4999 	 425
5000 	 426
4997 	 427
5000 	 428
4999 	 429
4999 	 430
4997 	 431
4999 	 432
4997 	 433
4999 	 434
5000 	 435
4998 	 436
4999 	 437
5000 	 438
4996 	 439
4998 	 440
4999 	 441
5000 	 442
4999 	 443
4998 	 444
5000 	 445
4997 	 446
4999 	 447
4997 	 448
5000 	 449
4998 	 450
5000 	 451
4999 	 452
5000 	 453
5000 	 454
4999 	 455
4999 	 456
5000 	 457
4998 	 458
4996 	 459
5000 	 460
4999 	 461
5000 	 462
4999 	 463
5000 	 464
5000 	 465
4999 	 466
5000 	 467
4998 	 468
5000 	 469
5000 	 470
4999 	 471
4999 	 472
5000 	 473
5000 	 474
5000 	 475
4999 	 476
5000 	 477
4999 	 478
4999 	 479
4998 	 480
5000 	 481
5000 	 482
5000 	 483
5000 	 484
5000 	 485
4999 	 486
4998 	 487
5000 	 488
4999 	 489
4999 	 490
5000 	 491
5000 	 492
4998 	 493
5000 	 494
4999 	 495
5000 	 496
4999 	 497
5000 	 498
5000 	 499
4999 	 500
