0 		 0 		 0
0 		 1 		 1
1 		 1 		 2
1 		 0 		 3
2 		 0 		 4
2 		 1 		 5
3 		 1 		 6
3 		 0 		 7
3 		 -1 		 8
4 		 -1 		 9
4 		 -2 		 10
4 		 -3 		 11
5 		 -3 		 12
6 		 -3 		 13
6 		 -2 		 14
5 		 -2 		 15
5 		 -1 		 16
5 		 0 		 17
4 		 0 		 18
4 		 1 		 19
4 		 2 		 20
4 		 3 		 21
5 		 3 		 22
5 		 2 		 23
5 		 1 		 24
6 		 1 		 25
6 		 0 		 26
6 		 -1 		 27
7 		 -1 		 28
7 		 0 		 29
7 		 1 		 30
7 		 2 		 31
6 		 2 		 32
6 		 3 		 33
7 		 3 		 34
8 		 3 		 35
8 		 2 		 36
9 		 2 		 37
9 		 1 		 38
9 		 0 		 39
8 		 0 		 40
8 		 -1 		 41
9 		 -1 		 42
9 		 -2 		 43
9 		 -3 		 44
10 		 -3 		 45
11 		 -3 		 46
11 		 -2 		 47
12 		 -2 		 48
12 		 -3 		 49
12 		 -4 		 50
