0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000
0.0100000000 	 1.0100450000 	 0.0099950000 	 1.0080395872
0.0200000000 	 1.0201727750 	 0.0199789498 	 1.0161504278
0.0300000000 	 1.0303756636 	 0.0299506165 	 1.0243291760
0.0400000000 	 1.0406456177 	 0.0399085970 	 1.0325719893
0.0500000000 	 1.0509741991 	 0.0498513131 	 1.0408745087
0.0600000000 	 1.0613525770 	 0.0597770049 	 1.0492318393
0.0700000000 	 1.0717715269 	 0.0696837266 	 1.0576385310
0.0800000000 	 1.0822214307 	 0.0795693409 	 1.0660885607
0.0900000000 	 1.0926922777 	 0.0894315155 	 1.0745753150
0.1000000000 	 1.1031736677 	 0.0992677187 	 1.0830915747
0.1100000000 	 1.1136548155 	 0.1090752165 	 1.0916295002
0.1200000000 	 1.1241245568 	 0.1188510700 	 1.1001806191
0.1300000000 	 1.1345713562 	 0.1285921337 	 1.1087358155
0.1400000000 	 1.1449833167 	 0.1382950537 	 1.1172853214
0.1500000000 	 1.1553481918 	 0.1479562680 	 1.1258187109
0.1600000000 	 1.1656533989 	 0.1575720066 	 1.1343248972
0.1700000000 	 1.1758860349 	 0.1671382926 	 1.1427921317
0.1800000000 	 1.1860328950 	 0.1766509451 	 1.1512080079
0.1900000000 	 1.1960804919 	 0.1861055815 	 1.1595594676
0.2000000000 	 1.2060150791 	 0.1954976228 	 1.1678328115
0.2100000000 	 1.2158226754 	 0.2048222978 	 1.1760137141
0.2200000000 	 1.2254890919 	 0.2140746506 	 1.1840872425
0.2300000000 	 1.2349999615 	 0.2232495472 	 1.1920378803
0.2400000000 	 1.2443407704 	 0.2323416846 	 1.1998495558
0.2500000000 	 1.2534968925 	 0.2413456009 	 1.2075056758
0.2600000000 	 1.2624536246 	 0.2502556857 	 1.2149891644
0.2700000000 	 1.2711962255 	 0.2590661927 	 1.2222825069
0.2800000000 	 1.2797099554 	 0.2677712529 	 1.2293677993
0.2900000000 	 1.2879801181 	 0.2763648894 	 1.2362268036
0.3000000000 	 1.2959921047 	 0.2848410325 	 1.2428410079
0.3100000000 	 1.3037314388 	 0.2931935368 	 1.2491916921
