0.0000000000 	 1.0000000000 	 0.0000000000 	 1.0000000000
0.0200000000 	 1.0201800000 	 0.0199800000 	 1.0161697550
0.0400000000 	 1.0406611041 	 0.0399111071 	 1.0326126558
0.0600000000 	 1.0613773358 	 0.0597814175 	 1.0492957781
0.0800000000 	 1.0822564141 	 0.0795761370 	 1.0661775634
0.1000000000 	 1.1032197338 	 0.0992774191 	 1.0832072391
0.1200000000 	 1.1241824343 	 0.1188642328 	 1.1003243049
0.1400000000 	 1.1450535699 	 0.1383122663 	 1.1174581129
0.1600000000 	 1.1657363929 	 0.1575938735 	 1.1345275694
0.1800000000 	 1.1861287639 	 0.1766780691 	 1.1514409908
0.2000000000 	 1.2061236973 	 0.1955305811 	 1.1680961490
0.2200000000 	 1.2256100499 	 0.2141139645 	 1.1843805381
0.2400000000 	 1.2444733572 	 0.2323877841 	 1.2001719009
0.2600000000 	 1.2625968173 	 0.2503088679 	 1.2153390426
0.2800000000 	 1.2798624188 	 0.2678316372 	 1.2297429639
0.3000000000 	 1.2961522006 	 0.2849085105 	 1.2432383313
0.3200000000 	 1.3113496313 	 0.3014903832 	 1.2556752964
0.3400000000 	 1.3253410837 	 0.3175271759 	 1.2669016638
0.3600000000 	 1.3380173789 	 0.3329684469 	 1.2767653897
0.3800000000 	 1.3492753668 	 0.3477640569 	 1.2851173774
0.4000000000 	 1.3590195052 	 0.3618648750 	 1.2918145151
0.4200000000 	 1.3671633974 	 0.3752235101 	 1.2967228838
0.4400000000 	 1.3736312456 	 0.3877950500 	 1.2997210400
0.4600000000 	 1.3783591761 	 0.3995377900 	 1.3007032657
0.4800000000 	 1.3812963963 	 0.4104139300 	 1.2995826620
0.5000000000 	 1.3824061448 	 0.4203902225 	 1.2962939579
0.5200000000 	 1.3816664042 	 0.4294385487 	 1.2907959066
0.5400000000 	 1.3790703491 	 0.4375364095 	 1.2830731491
0.5600000000 	 1.3746265165 	 0.4446673141 	 1.2731374446
0.5800000000 	 1.3683586894 	 0.4508210550 	 1.2610281904
0.6000000000 	 1.3603054986 	 0.4559938632 	 1.2468121859
0.6200000000 	 1.3505197548 	 0.4601884395 	 1.2305826334
0.6400000000 	 1.3390675345 	 0.4634138621 	 1.2124574030
0.6600000000 	 1.3260270489 	 0.4656853778 	 1.1925766270
0.6800000000 	 1.3114873317 	 0.4670240842 	 1.1710997211
0.7000000000 	 1.2955467891 	 0.4674565157 	 1.1482019551
0.7200000000 	 1.2783116521 	 0.4670141490 	 1.1240707143
0.7400000000 	 1.2598943776 	 0.4657328440 	 1.0989015984
0.7600000000 	 1.2404120393 	 0.4636522383 	 1.0728945070
0.7800000000 	 1.2199847481 	 0.4608151130 	 1.0462498494
0.8000000000 	 1.1987341365 	 0.4572667472 	 1.0191649990
0.8200000000 	 1.1767819384 	 0.4530542779 	 0.9918310936
0.8400000000 	 1.1542486859 	 0.4482260777 	 0.9644302543
0.8600000000 	 1.1312525423 	 0.4428311653 	 0.9371332731
0.8800000000 	 1.1079082826 	 0.4369186562 	 0.9100977920
0.9000000000 	 1.0843264278 	 0.4305372627 	 0.8834669735
0.9200000000 	 1.0606125334 	 0.4237348482 	 0.8573686441
0.9400000000 	 1.0368666288 	 0.4165580381 	 0.8319148755
0.9600000000 	 1.0131828014 	 0.4090518890 	 0.8072019568
0.9800000000 	 0.9896489140 	 0.4012596157 	 0.7833107048
1.0000000000 	 0.9663464453 	 0.3932223734 	 0.7603070548
1.0200000000 	 0.9433504383 	 0.3849790922 	 0.7382428745
1.0400000000 	 0.9207295447 	 0.3765663601 	 0.7171569447
1.0600000000 	 0.8985461503 	 0.3680183491 	 0.6970760577
1.0800000000 	 0.8768565668 	 0.3593667810 	 0.6780161844
1.1000000000 	 0.8557112797 	 0.3506409264 	 0.6599836737
