0 	 0
0 	 1
-1 	 1
-2 	 1
-1 	 1
0 	 1
0 	 0
0 	 -1
0 	 0
0 	 -1
1 	 -1
1 	 0
2 	 0
2 	 -1
1 	 -1
1 	 -2
1 	 -3
0 	 -3
0 	 -4
1 	 -4
0 	 -4
1 	 -4
1 	 -3
1 	 -4
1 	 -3
1 	 -4
2 	 -4
2 	 -3
3 	 -3
3 	 -2
4 	 -2
4 	 -1
4 	 -2
3 	 -2
2 	 -2
2 	 -3
2 	 -2
1 	 -2
1 	 -3
1 	 -2
2 	 -2
2 	 -3
2 	 -4
1 	 -4
2 	 -4
1 	 -4
1 	 -3
1 	 -2
2 	 -2
3 	 -2
3 	 -3
3 	 -4
4 	 -4
5 	 -4
4 	 -4
3 	 -4
4 	 -4
3 	 -4
3 	 -3
2 	 -3
2 	 -4
2 	 -3
2 	 -4
2 	 -5
3 	 -5
3 	 -4
2 	 -4
3 	 -4
4 	 -4
4 	 -5
5 	 -5
4 	 -5
5 	 -5
4 	 -5
5 	 -5
5 	 -6
4 	 -6
4 	 -7
4 	 -8
5 	 -8
6 	 -8
6 	 -7
5 	 -7
6 	 -7
7 	 -7
7 	 -6
7 	 -7
8 	 -7
8 	 -6
7 	 -6
6 	 -6
5 	 -6
5 	 -7
4 	 -7
3 	 -7
4 	 -7
4 	 -6
5 	 -6
4 	 -6
4 	 -7
5 	 -7
5 	 -6
6 	 -6
6 	 -7
6 	 -6
6 	 -7
6 	 -8
6 	 -7
7 	 -7
7 	 -8
8 	 -8
9 	 -8
10 	 -8
9 	 -8
9 	 -9
10 	 -9
11 	 -9
10 	 -9
11 	 -9
11 	 -8
11 	 -9
11 	 -8
10 	 -8
10 	 -9
10 	 -8
10 	 -9
11 	 -9
12 	 -9
12 	 -8
12 	 -9
13 	 -9
13 	 -8
14 	 -8
14 	 -7
14 	 -6
13 	 -6
13 	 -7
12 	 -7
11 	 -7
11 	 -6
12 	 -6
13 	 -6
13 	 -5
13 	 -6
13 	 -5
13 	 -6
13 	 -5
14 	 -5
14 	 -6
13 	 -6
13 	 -5
13 	 -6
13 	 -5
12 	 -5
13 	 -5
14 	 -5
15 	 -5
15 	 -4
14 	 -4
14 	 -3
15 	 -3
15 	 -4
14 	 -4
13 	 -4
14 	 -4
14 	 -5
15 	 -5
15 	 -6
15 	 -7
15 	 -8
14 	 -8
13 	 -8
13 	 -9
12 	 -9
12 	 -8
11 	 -8
11 	 -9
10 	 -9
9 	 -9
10 	 -9
11 	 -9
12 	 -9
12 	 -10
13 	 -10
12 	 -10
12 	 -11
13 	 -11
13 	 -12
13 	 -11
12 	 -11
11 	 -11
12 	 -11
12 	 -10
13 	 -10
13 	 -9
13 	 -10
14 	 -10
14 	 -9
13 	 -9
12 	 -9
12 	 -10
11 	 -10
11 	 -9
12 	 -9
13 	 -9
12 	 -9
11 	 -9
11 	 -8
11 	 -9
10 	 -9
10 	 -10
10 	 -11
9 	 -11
8 	 -11
9 	 -11
9 	 -10
8 	 -10
7 	 -10
7 	 -9
6 	 -9
6 	 -10
5 	 -10
4 	 -10
4 	 -9
4 	 -10
5 	 -10
4 	 -10
4 	 -11
4 	 -10
4 	 -9
3 	 -9
3 	 -8
3 	 -9
2 	 -9
2 	 -10
3 	 -10
3 	 -9
3 	 -8
3 	 -9
3 	 -8
3 	 -7
3 	 -8
2 	 -8
2 	 -9
3 	 -9
3 	 -10
3 	 -9
2 	 -9
3 	 -9
2 	 -9
1 	 -9
2 	 -9
2 	 -8
2 	 -9
2 	 -10
1 	 -10
1 	 -11
0 	 -11
-1 	 -11
-1 	 -10
-1 	 -9
0 	 -9
0 	 -10
1 	 -10
2 	 -10
3 	 -10
2 	 -10
1 	 -10
1 	 -11
1 	 -12
2 	 -12
2 	 -13
3 	 -13
2 	 -13
2 	 -12
2 	 -13
2 	 -14
1 	 -14
1 	 -15
1 	 -14
1 	 -15
0 	 -15
0 	 -16
0 	 -17
0 	 -18
0 	 -17
-1 	 -17
-1 	 -18
0 	 -18
1 	 -18
2 	 -18
3 	 -18
3 	 -19
2 	 -19
1 	 -19
1 	 -20
2 	 -20
2 	 -21
2 	 -20
3 	 -20
3 	 -21
3 	 -22
3 	 -21
2 	 -21
2 	 -20
3 	 -20
2 	 -20
2 	 -19
1 	 -19
2 	 -19
3 	 -19
3 	 -18
4 	 -18
4 	 -17
