	 0.00 	 5.00 	 0.00 	 25.00
	 0.01 	 5.00 	 0.00 	 25.000000
	 0.01 	 5.00 	 0.00 	 25.000000
	 0.01 	 5.00 	 0.00 	 25.000000
	 0.02 	 5.00 	 0.00 	 25.000000
	 0.02 	 5.00 	 0.01 	 25.000000
	 0.03 	 5.00 	 0.01 	 25.000000
	 0.03 	 5.00 	 0.01 	 25.000000
	 0.04 	 5.00 	 0.01 	 25.000000
	 0.04 	 5.00 	 0.01 	 25.000000
	 0.05 	 5.00 	 0.01 	 25.000000
	 0.05 	 5.00 	 0.01 	 25.000000
	 0.06 	 5.00 	 0.01 	 25.000000
	 0.06 	 5.00 	 0.01 	 25.000000
	 0.07 	 5.00 	 0.01 	 25.000000
	 0.07 	 5.00 	 0.01 	 25.000000
	 0.08 	 5.00 	 0.02 	 25.000000
	 0.08 	 5.00 	 0.02 	 25.000000
	 0.09 	 5.00 	 0.02 	 25.000000
	 0.09 	 5.00 	 0.02 	 25.000000
	 0.10 	 5.00 	 0.02 	 25.000000
	 0.10 	 5.00 	 0.02 	 25.000000
	 0.11 	 5.00 	 0.02 	 25.000000
	 0.11 	 5.00 	 0.02 	 25.000000
	 0.12 	 5.00 	 0.02 	 25.000000
	 0.12 	 5.00 	 0.03 	 25.000000
	 0.13 	 5.00 	 0.03 	 25.000000
	 0.13 	 5.00 	 0.03 	 25.000000
	 0.14 	 5.00 	 0.03 	 25.000000
	 0.14 	 5.00 	 0.03 	 25.000000
	 0.15 	 5.00 	 0.03 	 25.000000
	 0.15 	 5.00 	 0.03 	 25.000000
	 0.16 	 4.99 	 0.03 	 25.000000
	 0.16 	 4.99 	 0.03 	 25.000000
	 0.17 	 4.99 	 0.03 	 25.000000
	 0.17 	 4.99 	 0.04 	 25.000000
	 0.18 	 4.99 	 0.04 	 25.000000
	 0.18 	 4.99 	 0.04 	 25.000000
	 0.19 	 4.99 	 0.04 	 25.000000
	 0.19 	 4.99 	 0.04 	 25.000000
	 0.20 	 4.99 	 0.04 	 25.000000
	 0.20 	 4.99 	 0.04 	 25.000000
	 0.21 	 4.99 	 0.04 	 25.000000
	 0.21 	 4.99 	 0.04 	 25.000000
	 0.22 	 4.99 	 0.04 	 25.000000
	 0.22 	 4.99 	 0.04 	 25.000000
	 0.23 	 4.99 	 0.05 	 25.000000
	 0.23 	 4.99 	 0.05 	 25.000000
	 0.24 	 4.99 	 0.05 	 25.000000
	 0.24 	 4.99 	 0.05 	 25.000000
	 0.25 	 4.99 	 0.05 	 25.000000
	 0.25 	 4.99 	 0.05 	 25.000000
	 0.26 	 4.99 	 0.05 	 25.000000
	 0.26 	 4.99 	 0.05 	 25.000000
	 0.27 	 4.99 	 0.05 	 25.000000
	 0.27 	 4.98 	 0.06 	 25.000000
	 0.28 	 4.98 	 0.06 	 25.000000
	 0.28 	 4.98 	 0.06 	 25.000000
	 0.29 	 4.98 	 0.06 	 25.000000
	 0.29 	 4.98 	 0.06 	 25.000000
	 0.30 	 4.98 	 0.06 	 25.000000
	 0.30 	 4.98 	 0.06 	 25.000000
	 0.31 	 4.98 	 0.06 	 25.000000
	 0.31 	 4.98 	 0.06 	 25.000000
	 0.32 	 4.98 	 0.06 	 25.000000
	 0.32 	 4.98 	 0.07 	 25.000000
	 0.33 	 4.98 	 0.07 	 25.000000
	 0.33 	 4.98 	 0.07 	 25.000000
	 0.34 	 4.98 	 0.07 	 25.000000
	 0.34 	 4.98 	 0.07 	 25.000000
	 0.35 	 4.98 	 0.07 	 25.000000
	 0.35 	 4.97 	 0.07 	 25.000000
